document_id,title,agency,file_group,neighbor_rank,neighbor_document_id,neighbor_title,neighbor_agency,neighbor_file_group,cosine_distance,cosine_similarity
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,2,doc_0035,"DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020",Department of War,PDF,0.0589485764503479,0.9410514235496521
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,3,doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,0.06748759746551514,0.9325124025344849
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,4,doc_0062,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020",Department of War,PDF,0.07065331935882568,0.9293466806411743
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,5,doc_0025,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023",Department of War,PDF,0.08462643623352051,0.9153735637664795
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,6,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.08828943967819214,0.9117105603218079
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,7,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.08880764245986938,0.9111923575401306
doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,8,doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,0.09104651212692261,0.9089534878730774
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,1,doc_0062,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020",Department of War,PDF,0.0650252103805542,0.9349747896194458
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,2,doc_0036,"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,PDF,0.06748759746551514,0.9325124025344849
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,3,doc_0026,"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020",Department of War,PDF,0.06932395696640015,0.9306760430335999
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,4,doc_0035,"DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020",Department of War,PDF,0.07088518142700195,0.929114818572998
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,5,doc_0025,"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023",Department of War,PDF,0.08288252353668213,0.9171174764633179
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,6,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.10616517066955566,0.8938348293304443
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,7,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.10701429843902588,0.8929857015609741
doc_0037,"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,PDF,8,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.10875695943832397,0.891243040561676
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,1,doc_0029,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.01922595500946045,0.9807740449905396
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,2,doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.021223247051239014,0.978776752948761
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,3,doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.04073554277420044,0.9592644572257996
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,4,doc_0033,"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,PDF,0.06339782476425171,0.9366021752357483
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,5,doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,0.06653207540512085,0.9334679245948792
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,6,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.06687211990356445,0.9331278800964355
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,7,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.09320658445358276,0.9067934155464172
doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,8,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.09575456380844116,0.9042454361915588
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,1,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.029388725757598877,0.9706112742424011
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,2,doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.030708134174346924,0.9692918658256531
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,3,doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,0.03808671236038208,0.9619132876396179
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,4,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.046937525272369385,0.9530624747276306
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,5,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.048879921436309814,0.9511200785636902
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,6,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.04892343282699585,0.9510765671730042
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,7,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.056644320487976074,0.9433556795120239
doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,8,doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,0.06592774391174316,0.9340722560882568
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,1,doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.027796268463134766,0.9722037315368652
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,2,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.03339266777038574,0.9666073322296143
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,3,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.036604464054107666,0.9633955359458923
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,4,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.03808671236038208,0.9619132876396179
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,5,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.05254548788070679,0.9474545121192932
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,6,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.05514228343963623,0.9448577165603638
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,7,doc_0055,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.061717689037323,0.938282310962677
doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,8,doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,0.06267189979553223,0.9373281002044678
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,1,doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,0.027796268463134766,0.9722037315368652
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,2,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.02884531021118164,0.9711546897888184
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,3,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.030708134174346924,0.9692918658256531
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,4,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.0523260235786438,0.9476739764213562
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,5,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.05361366271972656,0.9463863372802734
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,6,doc_0055,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.05526810884475708,0.9447318911552429
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,7,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.05531001091003418,0.9446899890899658
doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,8,doc_0056,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.05636245012283325,0.9436375498771667
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,1,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.039153337478637695,0.9608466625213623
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,2,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.04141688346862793,0.9585831165313721
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,3,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.048879921436309814,0.9511200785636902
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,4,doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,0.05254548788070679,0.9474545121192932
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,5,doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.05531001091003418,0.9446899890899658
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,6,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.06454509496688843,0.9354549050331116
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,7,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.06888580322265625,0.9311141967773438
doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,8,doc_0055,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.07822918891906738,0.9217708110809326
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,1,doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,0.03339266777038574,0.9666073322296143
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,2,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.037886857986450195,0.9621131420135498
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,3,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.04141688346862793,0.9585831165313721
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,4,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.04892343282699585,0.9510765671730042
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,5,doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.05361366271972656,0.9463863372802734
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,6,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.06057697534561157,0.9394230246543884
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,7,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.06146162748336792,0.9385383725166321
doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,8,doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,0.08085238933563232,0.9191476106643677
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,1,doc_0029,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.03519940376281738,0.9648005962371826
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,2,doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.03649502992630005,0.9635049700737
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,3,doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.04073554277420044,0.9592644572257996
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,4,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.05077767372131348,0.9492223262786865
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,5,doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,0.05843454599380493,0.9415654540061951
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,6,doc_0033,"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,PDF,0.07151955366134644,0.9284804463386536
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,7,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.08089905977249146,0.9191009402275085
doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,8,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.08770561218261719,0.9122943878173828
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,1,doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.02884531021118164,0.9711546897888184
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,2,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.029388725757598877,0.9706112742424011
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,3,doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,0.036604464054107666,0.9633955359458923
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,4,doc_0042,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,PDF,0.037886857986450195,0.9621131420135498
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,5,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.039153337478637695,0.9608466625213623
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,6,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.04688078165054321,0.9531192183494568
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,7,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.05056619644165039,0.9494338035583496
doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,8,doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,0.05425006151199341,0.9457499384880066
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,1,doc_0057,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.03934133052825928,0.9606586694717407
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,2,doc_0058,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.03988754749298096,0.960112452507019
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,3,doc_0059,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.04002350568771362,0.9599764943122864
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,4,doc_0019,"DOW-UAP-D19, Mission Report, Syria, February 21, 2023",Department of War,PDF,0.04115653038024902,0.958843469619751
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,5,doc_0053,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022",Department of War,PDF,0.048927903175354004,0.951072096824646
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,6,doc_0052,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022",Department of War,PDF,0.06089836359024048,0.9391016364097595
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,7,doc_0054,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022",Department of War,PDF,0.06176656484603882,0.9382334351539612
doc_0046,"DOW-UAP-D74, Mission Report, Syria, November 2023",Department of War,PDF,8,doc_0018,"DOW-UAP-D12, Mission Report, Iraq, May 2022",Department of War,PDF,0.06407970190048218,0.9359202980995178
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,1,doc_0022,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,PDF,0.047851741313934326,0.9521482586860657
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,2,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.05425006151199341,0.9457499384880066
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,3,doc_0039,"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.05862361192703247,0.9413763880729675
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,4,doc_0041,"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,PDF,0.06267189979553223,0.9373281002044678
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,5,doc_0055,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.06573504209518433,0.9342649579048157
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,6,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.06592774391174316,0.9340722560882568
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,7,doc_0056,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.06606817245483398,0.933931827545166
doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,8,doc_0021,"DOW-UAP-D25, Mission Report, Greece, January 2024",Department of War,PDF,0.06853866577148438,0.9314613342285156
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,1,doc_0033,"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,PDF,0.05721127986907959,0.9427887201309204
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,2,doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.05843454599380493,0.9415654540061951
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,3,doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.06653207540512085,0.9334679245948792
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,4,doc_0029,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.0705527663230896,0.9294472336769104
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,5,doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.07199347019195557,0.9280065298080444
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,6,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.07959163188934326,0.9204083681106567
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,7,doc_0047,"DOW-UAP-D75, Mission Report, Gulf of Aden, July 2024",Department of War,PDF,0.08563047647476196,0.914369523525238
doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,8,doc_0081,"DOW-UAP-PR43, Unresolved UAP Report, Africa, 2025",Department of War,VID,0.09158891439437866,0.9084110856056213
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,1,doc_0029,"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.015080153942108154,0.9849198460578918
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,2,doc_0038,"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.021223247051239014,0.978776752948761
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,3,doc_0045,"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.03649502992630005,0.9635049700737
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,4,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.06126701831817627,0.9387329816818237
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,5,doc_0049,"DOW-UAP-D8, Mission Report, Djibouti, 2025",Department of War,PDF,0.07199347019195557,0.9280065298080444
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,6,doc_0044,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,PDF,0.08482348918914795,0.915176510810852
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,7,doc_0033,"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,PDF,0.0872754454612732,0.9127245545387268
doc_0048,"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,PDF,8,doc_0040,"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,PDF,0.09249252080917358,0.9075074791908264
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,1,doc_0054,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022",Department of War,PDF,0.04284423589706421,0.9571557641029358
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,2,doc_0018,"DOW-UAP-D12, Mission Report, Iraq, May 2022",Department of War,PDF,0.04634439945220947,0.9536556005477905
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,3,doc_0052,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022",Department of War,PDF,0.056298255920410156,0.9437017440795898
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,4,doc_0056,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.05690795183181763,0.9430920481681824
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,5,doc_0055,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023",Department of War,PDF,0.058848798274993896,0.9411512017250061
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,6,doc_0057,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.06075650453567505,0.939243495464325
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,7,doc_0059,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.06117445230484009,0.9388255476951599
doc_0050,"DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022",Department of War,PDF,8,doc_0058,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024",Department of War,PDF,0.061753690242767334,0.9382463097572327
doc_0051,"DOW-UAP-PR20, Unresolved UAP Report, Kuwait, May 2022",Department of War,PDF,1,doc_0053,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022",Department of War,PDF,0.08973109722137451,0.9102689027786255
doc_0051,"DOW-UAP-PR20, Unresolved UAP Report, Kuwait, May 2022",Department of War,PDF,2,doc_0052,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022",Department of War,PDF,0.0924118161201477,0.9075881838798523
doc_0051,"DOW-UAP-PR20, Unresolved UAP Report, Kuwait, May 2022",Department of War,PDF,3,doc_0043,"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,PDF,0.09596514701843262,0.9040348529815674
doc_0051,"DOW-UAP-PR20, Unresolved UAP Report, Kuwait, May 2022",Department of War,PDF,4,doc_0024,"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,PDF,0.09896248579025269,0.9010375142097473
